"alpha","beta","sigma","convergence"
0.00763984363360569,3.43241956765469e-13,0.675322339276565,7.82234812037171e-05
0.00647573706894453,5.29181977254571e-10,0.697276518973912,9.21070443727799e-06
0.00965961843541354,4.71420806031286e-09,0.708519646832831,5.1761422592038e-07
0.016715150473984,2.78113274581036e-08,0.645569903230236,8.12048009269894e-08
0.0121792614012481,4.35452849660289e-09,0.751186004894931,5.59828090943762e-06
0.00853483448683139,8.79985502987905e-14,0.549186251039693,5.63326199467464e-05
0.00591213217824518,5.20682524614137e-13,0.811371927859185,4.53137494602166e-05
0.0120516238375516,1.09923650057232e-08,0.737760536321857,4.56764282015802e-06
0.013686875480829,1.12940554764745e-08,0.903887866707455,2.20197496302399e-05
0.0194901650776799,1.01993204650201e-08,0.882980903747591,2.28113080384256e-05
0.00896904798887865,9.19826375609033e-09,0.64443595879364,1.01400756409914e-05
0.0131859257083212,1.33214779656951e-08,0.714957897726624,2.57956354359995e-05
0.0209361338846397,2.99699377537818e-08,0.656591131721404,6.86996689812192e-07
0.0132435223301254,2.47371143395648e-08,0.719845440598236,6.01588039940417e-06
0.011101042729609,1.3716409364434e-08,0.926973553294539,4.944390823609e-07
0.00762921644826584,1.67260001235725e-09,0.715617355330207,2.71753890893232e-05
0.0127579255306219,1.67777360104304e-08,0.621359621125728,5.73790434810895e-06
0.0104121668002799,1.03623865977047e-08,0.852919794952717,2.16909772008443e-05
0.0086888788006224,5.1867975618915e-09,0.815038451446117,3.76835245026061e-05
0.00736488421710634,2.34326425500858e-09,0.641374090374183,2.18259436389033e-05
0.0168451579229999,1.64356823640511e-08,0.777844984700119,2.16315121269646e-05
0.0206716820062565,2.97514020007249e-08,0.882565462550604,1.16002506870471e-06
0.0109896337676781,1.62104023234698e-08,0.70871084024771,7.22001070976952e-05
0.0117725687496227,8.49130689148609e-09,0.813171086284133,3.19540749273112e-05
0.0101829912993533,1.48249408893454e-09,0.810202185867287,7.33873235163948e-05
0.00973966729961978,9.19469866753319e-09,0.529836658601967,6.5784942768456e-05
0.0152396683210215,2.19180387401803e-08,0.816535362938227,3.26340752898219e-05
0.0109816805870742,1.52799850414646e-13,0.695636344207002,7.55856984672585e-05
0.0187520095020024,2.79070551654374e-08,0.627650423805107,9.78743820353613e-06
0.00766665246189895,2.91735715347057e-09,0.784912688372232,1.62446592533214e-05
0.00793113689187806,1.04549187936695e-12,0.605845871647918,2.20467285741507e-05
0.00854125288148698,3.80958624553321e-13,0.692178330338879,4.67705576527518e-06
0.0212283467309953,2.19369000684366e-08,0.757838314740002,8.53701942740974e-06
0.0103416744682446,5.56786402100082e-13,0.882610903453838,2.48960504135021e-05
0.00861163788578754,6.97021628558807e-12,0.674721727464948,6.38687793740841e-06
0.00623433898779224,1.21222002012035e-12,0.751537651696534,1.78977306045403e-05
0.00690756515002122,1.74049270718682e-13,0.607570359126272,8.88463752839483e-05
0.0112893853361038,6.47731659847851e-09,0.859988941385347,7.36658958393898e-06
0.0175011503474855,1.87505013261414e-08,0.757101887253162,6.69497834808914e-06
0.0122026554862928,1.30067581728447e-09,0.779698365439515,1.16551520456568e-05
0.00762281944106779,8.25135649513725e-12,0.835475997824927,8.18935983029335e-05
0.0055088309132569,2.88062339020288e-12,0.878067381454436,2.05114558520871e-05
0.00657026274979082,4.00257830355563e-09,0.550262249666794,3.07332641713144e-06
0.0153202526753021,1.78918780751341e-08,0.75986544927164,2.81535628364687e-06
0.043629544604062,3.89317301035757e-08,0.883334134988385,3.88246548308288e-06
0.00924654093722676,1.85955446352634e-10,0.829964565376781,1.18099770578059e-06
0.0148430015349236,3.85592679666874e-09,0.729084951707832,7.30726748116847e-05
0.0116754243250227,2.74629728453063e-12,0.703759563617647,2.61573610674545e-05
0.0393005930325749,5.36901390099716e-08,0.746001190053491,1.11859300884902e-05
0.0235352551011169,2.84273496019462e-08,0.933307647923499,4.22792462331077e-05
0.0111487467554335,1.38546125988357e-12,0.98643253709307,6.20452423774619e-05
0.0139086173930587,8.98910387665307e-09,0.760293966182282,3.82981761672435e-05
0.00723875990809215,1.0163675667411e-08,0.60518498208133,1.16463216901381e-05
0.0160714892181972,1.61719557745379e-08,0.980453921271987,4.3593146057968e-05
0.00828659879762562,2.31014665476188e-09,0.620698541100081,4.38347656606403e-06
0.00797520312191818,1.45321261397563e-09,0.714139163011261,3.79117416860116e-07
0.0151563907759153,1.30263643351125e-08,0.808370632640684,6.82207166506436e-05
0.0101744822226375,2.13372061196821e-12,0.728885807196739,1.01284395119726e-05
0.0172066915850592,1.68045325714391e-08,0.831430333637386,2.28759500967104e-05
0.0163506455253292,8.11714978133177e-09,0.906148634162152,9.71272706505751e-05
0.00885563637560234,5.8148352239701e-10,0.792541909092063,5.07612449345743e-05
0.0152373309291323,1.58173282988244e-08,0.673207305326935,3.79036867432347e-05
0.0150289421667022,1.81586375593073e-08,0.776891628898727,1.26796301544665e-06
0.00634179399389141,1.82998563213927e-13,0.698452537908239,6.7154638463909e-05
0.0250524355374651,1.94544628295238e-08,0.777121377552153,1.12251480324488e-05
0.0195029332579169,3.05359833532535e-08,0.58807790099033,3.1289729950406e-06
0.0245591003798945,2.07226070923541e-08,1.07607267732498,1.71611674377149e-05
0.00717395997271584,4.7650051606363e-13,0.635716966955126,4.29014288033655e-05
0.0105240158840246,2.13983662438165e-13,0.808976389511127,6.89074245628688e-05
0.0139522363280722,3.59115931023761e-09,0.76653454417435,1.12271374160659e-05
0.00833310609661267,4.19274024325004e-09,0.620049113773642,8.17026005789088e-05
0.0214296827601319,2.51752992138371e-08,0.839200999778769,2.82867576745456e-05
0.0137849309419587,5.39457864569175e-14,1.17559700087949,6.98999801350024e-05
0.00905166553356723,2.60486128875307e-13,0.70642906079079,4.50204605248797e-05
0.0156291911431537,9.30032466937512e-09,0.966188601500916,7.10885133118406e-05
0.0205081445505474,2.5598374705243e-08,0.832818502726371,1.56370229731801e-06
0.0123819105448123,6.07303235796211e-09,0.745639946227567,5.14547462787375e-06
0.0121021362572041,1.41634335139024e-08,0.735500615478007,6.86799262430098e-06
0.00696020777128563,1.51611020091124e-12,0.869054557685783,4.39360437956229e-05
0.0138456653142046,4.61461839190103e-09,0.938813648765853,5.16626440121102e-05
0.0175848071320215,1.82407896715441e-08,0.780236553343343,4.44306783081617e-06
0.00780274547237125,1.54580206466635e-12,0.593706665167178,8.05360743953612e-05
0.0171170053333034,2.33600070522574e-08,0.968557747039896,4.60458556902818e-05
0.0078394083662973,1.49961791224216e-13,0.666835457981729,3.5072513435393e-05
0.00804247663427123,2.47945462020662e-13,0.513206442539715,3.54930727538999e-05
0.0103910146871372,3.06747199603739e-13,0.781492777547719,3.05872603960362e-05
0.0125765832150174,8.87169516516302e-09,0.590545199904178,1.00926779565146e-05
0.0106447067618548,6.9106464635917e-09,0.854686595569787,9.1827090460216e-05
0.0141280792956604,1.5844997042225e-08,0.497958026217919,7.75988339997856e-06
0.0186039624041352,1.94513047051893e-08,0.898322540954932,2.65327772966938e-05
0.0115421081651582,1.11527610258605e-12,1.07615206123309,7.229118992585e-05
0.00791533830175908,9.65365846728768e-13,0.882539953887528,4.4777915447997e-05
0.0129808724011543,1.3939780138375e-08,0.591798841897157,9.16941702702148e-06
0.0391304340261398,4.8381292973765e-08,0.672558359752536,3.39930860929389e-06
0.0082221493897129,2.93480103411416e-09,0.528583573395391,1.39283796629712e-05
0.00916813685874599,6.48937639262207e-09,0.704531516261721,8.83122210222221e-07
0.0220055795817182,2.93203181953579e-08,0.807250356230568,8.8868816628734e-06
0.0117336795161148,1.13858151608279e-08,0.653186611163282,6.72630265759015e-06
0.0118536827819821,1.18782766684698e-08,0.553775300788717,2.46451084401329e-06
0.00913412187727919,6.50563109771138e-14,0.610131839275098,6.5179435728349e-05
0.00918297792970655,9.97485770598159e-13,0.700230074781254,1.80733479640692e-05
0.00952417613654706,5.62074913585274e-09,0.903173087161111,2.0983078492481e-05
0.0100160887694017,3.91437073386914e-09,0.864580317860929,4.00108447218304e-05
0.0101576673780633,7.7093718331792e-09,0.706649320054852,1.03707679844366e-05
0.00768272508039674,1.93016555595386e-12,0.800401047478671,4.57951369008545e-05
0.009802651509793,3.01726634865566e-12,0.733709991193037,5.72676962758815e-05
0.00654836651754514,1.4765176877844e-11,0.607420989387959,1.0746005756686e-05
0.0106701188953833,1.44989215056624e-08,0.715506496814875,2.08226293399354e-05
0.0345089271507161,3.85143260814809e-08,0.852419386329022,8.46001556481629e-05
0.0217813309560006,2.58971889102351e-08,0.721634192153885,3.16220423273381e-05
0.00894808121396365,3.64887939632568e-09,0.782500408431893,6.00890916112726e-05
0.0160316490583635,3.74498414014105e-09,0.91497400802395,1.11586384503625e-05
0.0145742554781301,1.13975134326112e-08,0.688605129878559,1.79358063558861e-05
0.00774874368290357,1.9114585432407e-13,0.620129667746847,1.39200471726644e-05
0.0106769436389482,4.69393208850989e-14,0.883887360790099,4.97392287102301e-05
0.0128748247061214,5.1460469226761e-09,0.683936343058196,1.02474822165877e-05
0.00674859141522991,2.5006876042518e-13,0.676331477593311,7.1354658164378e-06
0.00937275142251427,4.58170808291683e-14,0.836299824899255,8.85344182033864e-05
0.00840303270429653,3.96850622403567e-14,0.68929961109129,3.35942192957399e-05
0.010423640246656,2.83918537850474e-12,0.549638202581897,8.02251570042706e-05
0.00983534159357057,3.81006167463689e-13,0.67157420117432,9.52891858887451e-06
0.00711406632821508,2.14742424388531e-13,0.65686659496465,5.98147011300787e-06
0.00892567273909863,1.37150301346673e-13,0.765297049092351,4.51722042387209e-05
0.00779425737057342,3.53815497158814e-13,0.756591835677797,3.85294323531852e-05
0.00820987379217945,1.37268249635042e-08,0.606314266660659,9.95877917574136e-06
0.0117575565080983,8.66138262181975e-09,0.654579788758815,7.80576387831315e-05
0.00688033684887047,7.46287432189958e-09,0.685415841070254,7.56054723910396e-06
0.00747156252296731,9.8856903718144e-09,0.687925380717417,1.69832213688075e-05
0.0274852636011588,2.8156457474239e-08,0.770854252254636,1.76661776164583e-06
0.0175554211155043,1.85737135694924e-08,0.801802960767363,1.30171401064776e-05
0.0141256301191433,1.3796298610823e-08,0.974480413866969,5.42622734987145e-06
0.00962256309796043,9.75453143104829e-09,0.717119582792023,2.10768060642984e-05
0.0150358322928754,9.83562348661247e-09,0.874738440943186,3.92969578898234e-05
0.0114937017061098,8.91769216965141e-09,0.738959688182889,4.15752527329597e-06
0.00916335120757272,8.47187220620523e-09,0.498919257588474,2.10677862329436e-05
0.00858903294709497,9.35320136144547e-09,0.542778594598803,2.54960011685108e-05
0.0143123014699349,1.38742304688347e-08,0.756441240778502,2.62763528034777e-05
0.00883354682453647,1.22170491699789e-09,0.820841108019176,6.30482957885929e-05
0.0184199390603223,2.33861037662792e-08,0.832900814351042,7.18059129129965e-07
0.0129089564975652,2.86914514032594e-09,0.764109635872027,2.56023231418752e-05
0.0130821260471596,1.83951673083505e-12,0.586616130068182,4.48436996425201e-05
0.0126110364293916,1.42914065359083e-08,0.764311389070721,5.21125088348717e-06
0.0081076591949919,6.30186254344982e-09,0.825175663516066,4.93094287883262e-05
0.0270974878079973,2.90482956966099e-08,0.588819711293067,2.10631151057156e-05
0.00888098406880209,3.13813493509898e-13,0.7074673394564,7.08530306410239e-05
0.00792115096004899,1.14243505468598e-13,0.591912730864425,2.34203881226063e-05
0.00941657122876433,2.80987730704124e-12,0.70681651204075,6.46133976584191e-05
0.00887425464369252,2.47689925084617e-13,0.548221646831336,7.087164560539e-05
0.0103003797017922,2.47831306165074e-14,0.858094586178066,9.13473785244413e-07
0.0115402276264941,9.69445762044881e-10,0.726169095478899,4.09214389916748e-06
0.0480263320485598,5.52058521421506e-08,0.826342351157576,6.75704908177193e-06
0.0212682513936083,1.60921878924628e-08,0.711854743589308,4.08505232605313e-05
0.0234061846327886,3.31281206151918e-08,0.754409185300159,8.69727304701653e-06
0.0148683289410888,9.24995632492756e-09,0.68950844008535,2.18055373435934e-05
0.00917288376710865,5.60601373645921e-09,0.762450922684796,4.50015477273655e-06
0.0312847020304051,4.35260975162856e-08,0.919678060000418,3.36442246895046e-05
0.00907495112278939,2.60960447456831e-10,0.534385458614549,1.15815103343249e-05
0.00916810608912679,4.17783476245411e-09,0.795418409272125,3.79642036594623e-06
0.0106983800419875,6.30022031066478e-09,0.851859522571365,9.74769056944832e-06
0.0116667638307424,8.41207057142899e-09,0.817391165885518,7.64544000805295e-05
0.0132983330205883,1.28091896313483e-08,0.711998494378294,3.84750485234892e-05
0.0191718691773063,1.53560546393325e-08,0.710608697910061,2.51858669984822e-05
0.0161050103309864,1.40461828076056e-08,0.80536614235708,1.94392455396278e-05
0.0162733053069058,2.12667611860149e-08,0.704898474459038,5.70322789309092e-05
0.0080999252747264,2.93467498254356e-09,0.717200703647975,1.48782789896624e-05
0.0115094496422083,1.37217220513968e-08,0.798803790394362,2.95975935735225e-05
0.0112518999694885,2.27204530927665e-09,0.939224617844754,3.16918575062726e-05
0.0325092566354471,2.78410269167925e-08,0.837952744350104,9.09422734131944e-06
0.0128003278659267,1.35442971554493e-08,0.668559755897613,1.07792474655957e-05
0.022958456516448,3.165822602205e-08,0.509686632056497,8.00570973489644e-06
0.0131106263426828,7.46978935865747e-09,0.714810664248765,4.31631219417332e-06
0.0201978088257269,2.52127003057691e-08,0.637256054835993,5.27907970677769e-06
0.0118321196936585,1.05451298038993e-08,0.907514430682846,7.9851261557406e-06
0.00896692608618109,9.18040716903539e-09,0.69139028511629,4.92728884548808e-07
0.00610708979270674,1.4751041783205e-12,0.546662458228815,7.08722574285586e-05
0.0069034112957779,1.55365289705194e-12,0.686366593674099,3.44817130474652e-05
0.010331314649584,4.87484607672509e-14,0.577459227925631,5.65062114195925e-05
0.00785058149115134,4.99404879549812e-13,0.582995515220423,2.00572803254157e-05
0.00862619309170198,1.94302376648476e-13,0.815579947628239,3.11840697897968e-05
0.0111189539837816,8.37876725211571e-09,0.805044533076319,2.16212111594535e-06
0.0124068446671223,2.68404647145688e-14,1.08917876542112,9.44736437811344e-05
0.00995118618583336,1.12469167861817e-13,0.807802558876616,1.8170942522576e-05
0.0126633469098061,8.38081886515835e-09,0.766492887922784,1.79636633560918e-05
0.00942174145929812,7.87143589452963e-14,0.705365473364474,2.06855510932658e-05
0.0121406560516953,6.03470702823125e-13,0.999914088789699,1.15278734318388e-05
0.011874435410931,8.60859729421224e-09,0.589189662506615,1.26399644343646e-05
0.00943036100575496,8.90427349763306e-14,0.788649143843306,3.11025900590674e-05
0.0151599522241925,1.20601925821318e-08,0.839758664719258,1.45301501499691e-05
0.011325331121767,2.60632453034953e-09,0.645660366492866,6.3057816609532e-05
0.0133998393992875,1.21184924450258e-08,0.788531317788511,1.05221799269195e-05
0.00930012357402488,1.89198539505487e-09,0.745111154836945,9.47373543178045e-06
0.00905744186367249,2.73335342393745e-08,0.528107754719049,5.8140593029336e-07
0.0174435626141125,4.78019894958128e-09,0.980668271484204,4.18259834730531e-06
0.0139100256763595,7.92472020083719e-09,0.838889890107257,8.07889632572532e-06
0.0220490411444649,2.39239142007087e-08,0.744002737619852,9.85680679466557e-06
0.00899002863811841,4.99126296920107e-09,0.753409924031982,1.43577675860155e-05
0.00858490793290853,1.16309782282416e-08,0.555510701314627,4.31348477756624e-06
0.0111267458037822,5.46590617827794e-09,0.74663778709977,2.46579446065176e-05
0.00886848418736655,1.08583355891855e-08,0.560903970846283,6.06029433169247e-06
0.0154338818824143,1.63319661320901e-08,0.757237070096713,1.90125445121652e-05
0.00871041405774172,8.06985921422028e-10,0.950618426263268,6.7174402592487e-05
0.0141749089997912,2.18528236172813e-08,0.819007390256353,8.3776529215684e-06
0.0075356495904527,3.42880679714458e-13,0.811575983533993,1.46465258694333e-05
0.0333936440897793,3.75266782787739e-08,0.665989905604294,3.70407015843519e-07
0.0126459352367038,1.14204162642321e-08,0.671520752932448,4.20801931513486e-06
0.0106854342557366,1.49456301412218e-08,0.60972629782448,4.43556807293189e-05
0.00968270031360765,4.43862228690590e-09,0.766537647070891,2.32509049424174e-05
0.0106343996175233,1.56711619455013e-09,0.7379171873817,4.44868149181914e-06
0.0147880003575528,1.49957062219302e-08,0.691945983962265,7.96474201847674e-05
0.0158424832518299,2.15729989455086e-08,0.705493929992502,5.67035195745557e-07
0.00991627127657034,5.9079111663647e-09,0.839945201519801,3.5827289463085e-05
0.01847097327728,2.72155344646271e-08,0.634964797235052,9.31958245357738e-05
0.0103311199385842,1.14938787254739e-08,0.716050020685427,3.9829053435275e-06
0.00684291271371097,7.59996254543108e-13,0.603886553923959,4.59226290011311e-05
0.0105794271082231,1.13896064458774e-08,0.571791179493957,3.8104903008992e-06
0.0120424231665762,1.21523905163303e-09,0.769648417890208,5.3967594221391e-05
0.00752152766245369,2.69226758306201e-10,0.627639124504631,1.36149730823061e-05
0.00673084428237468,8.41809130196473e-13,0.835861725439428,7.98988877176965e-05
0.010434225824217,7.76205010645691e-13,0.774212280724591,7.59988360866836e-05
0.0067712799911144,2.04446882525279e-13,0.652018296651161,1.43693386429694e-05
0.0078111440636546,1.36522879521897e-12,0.751698931478992,2.81446483999685e-05
0.0165731112084854,1.49863788508415e-08,0.682980399148807,4.81602676512286e-06
0.0189706783674262,3.30744993347387e-08,0.686088420933989,1.17982929225796e-06
0.0159844804762728,8.16488498766859e-09,0.943518023487127,2.49335297835764e-05
0.01006803823762,8.62989837309148e-09,0.64887743382111,2.70589883596924e-05
0.00690239637057949,2.00727102479286e-10,0.711441702722589,2.12366993474118e-05
0.00762806837320824,6.76521064064231e-13,0.630315747706176,1.52622208418956e-05
0.0155506797624876,1.81323224778873e-08,0.710582952205006,1.07724408166533e-05
0.0149237609435739,1.42522144025712e-08,0.679980964458161,7.40986314440518e-05
0.0232895802354013,2.19201750773054e-08,0.805241319580163,1.01671554064352e-05
0.0142257125897011,1.00852205577313e-08,0.994298336960886,1.39531616930102e-05
0.0101977059082757,1.26650576476664e-08,0.695139708316453,6.72559037237136e-06
0.0120729571069051,6.71608703263669e-09,0.606504425068232,5.28723542427529e-05
0.012984956314804,7.92672046535567e-10,1.01654357112832,8.15660268183558e-05
0.0112431843127381,9.79987519314317e-09,0.614389791036322,9.01998460376463e-06
0.0208517577419211,2.09918826365786e-08,0.929954799771342,2.20127539993748e-06
0.0159043481192222,2.90246440493829e-08,0.542636012972332,5.70302547141904e-06
0.0259184542734245,2.83955905363502e-08,0.90783929432588,5.16712268140781e-05
0.0291980529385598,3.63933373674973e-08,0.74939033142436,2.24873807654911e-05
0.00771274436889135,1.54139606026146e-09,0.601873114694301,3.26774686530678e-05
0.0104819953157281,6.93075357978138e-09,0.690993373685565,9.00457445049359e-05
0.00988224908652381,1.01575576641589e-13,0.986458618892296,2.8565124976032e-05
0.0100134237695237,2.39832400629179e-14,0.943776215741759,3.90849602919227e-05
0.012163684197053,1.07099735791472e-08,0.742371402281795,5.37620551570565e-07
0.0188825712692077,2.64967683990968e-08,0.689453511023113,1.11456436022723e-05
0.0172332230736053,1.54032848254958e-08,0.819282339793611,2.90462929320401e-05
0.0162636830069793,1.99578330287905e-08,0.683573014922587,8.87766414879723e-06
0.00812858282297923,1.07002705602929e-08,0.634904601838847,7.87562757500624e-05
0.0109652479942849,1.89624703504694e-13,0.758099692960678,4.49574373290814e-05
0.00891374538682225,4.17040233743425e-13,0.684195392230418,4.08288349148447e-05
0.0159878043641748,1.39809217918067e-08,0.901902612359561,4.84506819936261e-05
0.00931594031818206,1.89608724483776e-08,0.601751575701599,9.18363731563684e-06
0.0205755309873185,3.88166011180266e-08,0.696518333806033,6.98063685118737e-05
0.00955033850053535,2.5170622219724e-09,0.749561740701187,1.42879211113174e-05
0.0177289472186488,2.13756207758959e-08,0.587511793171281,4.72753386131399e-05
0.0191194117527649,2.57308863105495e-08,0.662764921281087,1.09467605919582e-06
0.0120279784295604,8.43284761156824e-09,0.779688953279191,2.0060501510455e-06
0.0101784714383909,1.67420233774527e-08,0.567102751081085,4.51682607937864e-05
0.010146584674482,9.45895986767471e-09,0.681359065645849,1.59775258793838e-05
0.00908498440057045,7.59099124204525e-14,0.88098350743706,5.38935077453152e-05
0.00743598737866777,4.48130027600734e-13,0.692747105832338,5.12584369748087e-05
0.0066689618940609,3.26141431775098e-13,0.563841537301334,9.80139688581799e-05
0.0117610279903431,7.27415538324936e-12,1.02491473574235,9.92831882153653e-05
0.00771125838920538,4.36888087212765e-14,0.834845349982447,2.19084831474771e-05
0.00868458677942672,9.22002390240488e-13,0.655706570127419,2.47781706205577e-05
0.00801297988309713,9.93179845294259e-13,0.609749156781352,5.69593856095647e-05
0.00805523610150888,1.22004318485703e-13,0.58657613231649,2.15812311117134e-05
0.0122786670085583,3.41652190667017e-13,0.733096821887142,1.89063614944092e-05
0.00847426381670431,1.86880458573467e-14,0.728807897292646,1.067723944018e-05
0.0152920433148648,1.69729043024685e-08,0.829050452813209,4.6159335325103e-05
0.0136412911799546,2.09134062173946e-08,0.647033248143802,1.270011664589e-05
0.0122614954302432,1.15584288177477e-08,0.70666082339179,4.85344556900822e-05
0.0244451488176113,3.37258540322095e-08,0.775564231096599,2.44139696329179e-05
0.00724503212925707,2.33545516897564e-13,0.84348396182371,1.76679714964125e-05
0.0076930162092307,2.31276274449993e-13,0.647423861287609,2.3319344395155e-05
0.0113693185897916,4.9098402745564e-09,0.648436269181712,1.05252517176618e-05
0.016473399793334,1.21704953579506e-08,0.658253280793808,2.93409174385412e-07
0.0124039715323634,1.4932513812445e-08,0.645465457820302,5.80504467629345e-05
0.0118068670286609,7.13661543091854e-09,0.889357789663277,4.61321113927765e-06
0.0125726431400318,6.02633222420159e-09,0.803674315044604,3.6940523487686e-06
0.00859311213030625,8.30628801453243e-09,0.652158092008349,1.68921045778316e-05
0.00991217562638538,1.2894787909877e-08,0.87938235056957,6.08762086897784e-05
0.00792774775374922,1.99414063508444e-12,0.586742806177833,4.29561445198647e-05
0.0161242256069195,1.92771614061858e-08,0.700372343057254,1.34156896320185e-05
0.0152233872228499,3.04464125618143e-08,0.79097882107132,1.46216401765189e-05
0.0103662696381274,1.23632438038225e-08,0.941819490299311,7.31557150760488e-05
0.0129612236365117,1.48251737967153e-08,0.853935980835209,1.62013259772244e-05
0.00599685172344457,2.12278419800379e-13,0.506074004387074,7.36684850469559e-05
0.0280524669815211,3.77572417792984e-08,0.860251316296522,1.34033995537244e-06
0.0123495401576427,1.70956381146934e-08,0.822290074286934,1.01317130317096e-05
0.010378584671047,1.13034229522133e-08,0.660426684619973,9.06796625268729e-06
0.00933623012486305,5.02089581541404e-09,0.807254212748781,2.96439668267663e-05
0.00694154058424151,5.65905476612248e-09,0.644638078420434,8.1744928996809e-05
0.00935807489001045,9.59399636638916e-09,0.820532758245044,9.59153261520613e-06
0.0107608906016889,1.54725719375799e-08,0.663467913346728,2.39259800192306e-05
0.0119579187174142,1.41023403048723e-08,0.688210256969604,7.80305054162478e-05
0.0103007341775513,1.33075852121737e-08,0.870352979357648,4.87342323408075e-05
0.0140474659795657,1.86820919475427e-08,0.642990739780026,6.61431310017639e-05
0.00935526410914428,2.53003329044688e-13,0.853110592944629,7.13248715454665e-05
0.00677880599689139,2.47514160607843e-12,0.693347448413565,8.18534877674962e-05
0.0114309512473432,1.12177590979272e-08,0.647021982999862,1.42195383113231e-05
0.0079093011425758,6.065979559996e-10,0.650407296806851,9.2918821010466e-05
0.00738345601063869,2.11648775970054e-13,0.7476570689933,8.71868808875919e-06
0.00782963906940916,2.30338272860992e-13,0.480662023327006,4.67493643277989e-06
0.00825298887479347,1.20530483278565e-12,0.716344317819298,7.83364874076208e-06
0.00650470057518232,3.02925125245671e-13,0.730771165971168,1.805362274482e-05
0.00863216843776396,4.84710560519022e-09,0.687907698040948,3.81172553507275e-05
0.00913106058846464,1.07142688752933e-12,0.842097114074866,4.29191982696863e-05
0.0264020298335399,3.7450845286046e-08,0.450766049775372,8.18144375426523e-05
0.018455382010245,2.6455250969393e-08,0.810849958346458,1.62322688680941e-05
0.0526080239145817,5.06974203412516e-08,0.705401868101879,1.59477136120557e-05
0.00719106733014648,2.24566003139675e-13,0.481426068686295,6.37715179260002e-05
0.0110272036262583,1.82952779386706e-13,0.794452569001024,5.82736130232358e-06
0.00730861936779524,5.21668179154273e-13,0.774645805869419,1.80984265819872e-05
0.00702412914549838,6.22076604952509e-15,0.676369119194666,3.38313853755002e-05
0.0108951234096813,7.26444876286929e-13,0.625596228914449,1.32508111029767e-05
0.00875019004515507,7.26077155109353e-09,0.597972561131163,5.19468348999824e-05
0.013882872174394,1.79785292390039e-08,0.949180201383899,9.49790361238032e-06
0.0144750135497621,1.54583598498063e-08,0.622113990495811,2.09746022393291e-06
0.0226958332168478,6.46522892843126e-09,1.01540139832073,6.75571831536907e-05
0.00590587691543636,4.47342744820286e-13,0.735886725949985,5.24002159595618e-05
0.011597154650133,1.49434653285528e-08,0.794281863735088,2.45778441216501e-05
0.0101989602169636,1.6118088496554e-08,0.799590119427198,3.17199421640106e-05
0.0193926176271931,2.48823635457605e-08,0.760267295003023,1.61731620171901e-05
0.0112453755409693,9.13733045581636e-09,0.664433539967925,5.71666684382669e-05
0.0231345517301924,2.97946997119631e-08,0.72734453342236,1.13108317480631e-05
0.0101190459516478,1.66373486572103e-12,0.85385185304798,8.34685098050729e-05
0.0125497913466146,1.94996384247727e-08,0.719296850782992,9.31232954117437e-06
0.0219167780428677,1.91711813321574e-08,0.786815280553888,3.33769527450486e-05
0.0207634938617219,1.78628937065912e-08,0.800997802192308,1.47488152234739e-05
0.0190137991675722,2.82743086142883e-08,0.93821447727825,5.23958095474427e-05
0.0214353011868353,2.20333671674354e-08,0.905168392793794,4.73430613717575e-05
0.00936488626982211,2.64196150962316e-09,0.671858758838687,6.47629761499144e-06
0.0119968682017117,4.12984898021788e-09,0.926271189568103,2.5451380287978e-05
0.0124335851024307,1.50689847379009e-08,0.690309836808849,4.89641803393051e-06
0.00838953877973978,5.96227869844742e-09,0.764898191524653,4.25539925920455e-06
0.0115874478421462,2.4087408002668e-08,0.680629614505142,1.84400540185474e-05
0.0096696809991638,4.58324091322148e-09,0.99088808918205,3.37784656141567e-05
0.0136860336664482,2.23444778626241e-08,0.744525108869138,5.43244352602253e-06
0.0185836708804317,2.03482406311464e-08,0.801689383839947,3.82204941275643e-06
0.018878623445047,2.63648735290421e-08,0.682597717351885,4.9421894843899e-05
0.0139020173161594,1.42528013984224e-08,0.668669961420545,4.74612115412485e-07
0.0219200265201486,2.53845877191339e-08,0.680516547707942,1.7304490697913e-06
0.0149673686155586,2.33628230994267e-08,0.719573570618033,9.96481118011625e-06
0.0109102261702956,2.9328650375914e-09,0.882739116597655,5.8153733159098e-05
0.0136909689014235,1.74395045265613e-08,0.551744594721982,1.15529505079294e-05
0.016928572295287,9.87172069114561e-09,0.819080107175316,2.16001793094773e-06
0.00806886938561058,3.7956482619822e-13,0.765931872016777,2.16751248675268e-05
0.0126778854999271,2.95883920554728e-13,0.911766267707943,2.6886606767153e-05
0.0136742584371552,9.14371990544315e-13,0.772004692093584,4.60660740055696e-06
0.00985766336760663,3.55712540281248e-09,0.621187751169816,7.09739109835379e-05
0.00687301069572045,1.52682392761045e-12,0.589169562043367,2.10548121747798e-05
0.00833616332238087,8.5473925075745e-13,0.611671781634152,6.23912009271885e-05
0.0111684927029958,1.53109108040705e-08,0.669379792285281,7.89697421416425e-06
0.0114000044455106,7.18707537494235e-09,0.617429570671614,8.77380663170686e-05
0.00740051981528014,8.82237302943394e-14,0.762103113430291,2.11740474773698e-05
0.0136390352297599,1.33768860047845e-08,0.827410381684862,5.69821569827055e-05
0.0106842498060489,6.0688578415394e-09,0.598169331043524,3.97689590361855e-05
0.0126150335651119,2.06645131797475e-09,0.659528504073761,4.65595678274839e-06
